scientific_name,title,author,license,original_url,card_url
Asclepias syriaca,Common Milkweed  (Asclepias Syriaca),Melinda Young Stuart,CC BY-NC-ND 2.0,https://www.flickr.com/photos/92033577@N00/27095333894,https://live.staticflickr.com/7313/27095333894_50f5161ba8_z.jpg
Asclepias texana,Near Border Hill,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/37651288582,https://live.staticflickr.com/4459/37651288582_d59bc9d52f_z.jpg
Asclepias tuberosa,"Asclepias tuberosa, The Other Milkweed (“Butterfly Milkweed”)",David Illig,CC BY-NC-SA 2.0,https://www.flickr.com/photos/14552479@N00/48121304221,https://live.staticflickr.com/65535/48121304221_1b023e6803_z.jpg
Asclepias variegata,Popcorn balls,cotinis,CC BY-NC 2.0,https://www.flickr.com/photos/42264328@N00/51210197665,https://live.staticflickr.com/65535/51210197665_270cdd187e_z.jpg
Asclepias verticillata,"Asclepias verticillata (whorled milkweed), Barrington, RI",Doug_McGrady,CC BY 2.0,https://www.flickr.com/photos/150919437@N06/43097969004,https://live.staticflickr.com/1819/43097969004_0f990ff36d_z.jpg
Asclepias viridiflora,Green-flowered Milkweed (Asclepias viridiflora),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/19414925548,https://live.staticflickr.com/385/19414925548_7d251a9e13_z.jpg
Asclepias viridis,Green antelopehorn milkweed,eleanord43,CC BY-NC 2.0,https://www.flickr.com/photos/35626889@N07/17255250981,https://live.staticflickr.com/8781/17255250981_125247d109_z.jpg
Asimina triloba,"082/366 Pawpaw - Asimina triloba, Julie Metz Wetlands, Woodbridge, Virginia",Judy Gallagher,CC BY 2.0,https://www.flickr.com/photos/52450054@N04/49688573618,https://live.staticflickr.com/65535/49688573618_3099cdf460_z.jpg
Asplenium nidus,Asplenium nidus,D.Eickhoff,CC BY-NC-SA 2.0,https://www.flickr.com/photos/50823119@N08/46695776345,https://live.staticflickr.com/65535/46695776345_944f4cde20_z.jpg
Asplenium platyneuron,Ebony Spleenwort,Dendroica cerulea,CC BY-NC-SA 2.0,https://www.flickr.com/photos/33472394@N00/43334415650,https://live.staticflickr.com/1967/43334415650_90bfd7ee78_z.jpg
Asplenium polyodon,Asplenium polyodon or close relative.,John Game,CC BY-NC-SA 2.0,https://www.flickr.com/photos/47945928@N02/52580845180,https://live.staticflickr.com/65535/52580845180_3333d6da2f_z.jpg
Asplenium rhizophyllum,Walking Fern (Asplenium rhizophyllum),Taka Shimono,CC BY-NC-ND 2.0,https://www.flickr.com/photos/140386565@N02/52139043758,https://live.staticflickr.com/65535/52139043758_f17c0a3cd3_z.jpg
Asplenium trichomanes,Maidenhair spleenwort,Alizarin Krimson,CC BY-SA 2.0,https://www.flickr.com/photos/155059340@N04/48965836808,https://live.staticflickr.com/65535/48965836808_8ea6a10230_z.jpg
Aster alpinus,Aster alpinus,xulescu_g,CC BY-SA 2.0,https://www.flickr.com/photos/59161444@N05/34967840724,https://live.staticflickr.com/4262/34967840724_da7ef3f7cc_z.jpg
Aster ascendens,Symphyotrichum ascendens - western aster,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52507952521,https://live.staticflickr.com/65535/52507952521_b1ff23d3fe_z.jpg
Aster chilensis,Monarch on Pacific aster,TJ Gehling,CC BY-NC-ND 2.0,https://www.flickr.com/photos/55154692@N05/21340796799,https://live.staticflickr.com/5792/21340796799_ea8575b34d_z.jpg
Aster cordifolius,Blue Wood Aster - Aster cordifolius 'Avondale' now Symphyotrichum cordifolium 'Avondale' 131005,cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/22093587096,https://live.staticflickr.com/745/22093587096_e6da51373e_z.jpg
Aster divaricatus,aster divaricatus,M. Martin Vicente,CC BY 2.0,https://www.flickr.com/photos/32179778@N00/22371935678,https://live.staticflickr.com/676/22371935678_d4ca245ea7_z.jpg
Aster laevis,Stoke's Aster - Stokesia laevis 'Peachie's Pick' 110730,cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/21989501270,https://live.staticflickr.com/621/21989501270_9e46d4ed63_z.jpg
Aster modestus,Canadanthus modestus - fewflowered aster,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52254933007,https://live.staticflickr.com/65535/52254933007_3f984a69a0_z.jpg
Aster novae-angliae,New England Aster,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/21370106215,https://live.staticflickr.com/5672/21370106215_bdf4a8cfbc_z.jpg
Aster oblongifolius,"Symphyotrichum oblongifolium, Aromatic Aster",David Illig,CC BY-NC-SA 2.0,https://www.flickr.com/photos/14552479@N00/51589475579,https://live.staticflickr.com/65535/51589475579_bcbc0defbf_z.jpg
Aster umbellatus,Aster umbellatus,wallygrom,CC BY-SA 2.0,https://www.flickr.com/photos/33037982@N04/30435797971,https://live.staticflickr.com/5511/30435797971_eaa441d759_z.jpg
Astragalus canadensis,Astragalus canadensis,amy_buthod,CC BY-NC-SA 2.0,https://www.flickr.com/photos/37738908@N00/40710515445,https://live.staticflickr.com/909/40710515445_d87009d8c2_z.jpg
Astragalus missouriensis,Astragalus missouriensis,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/17822904501,https://live.staticflickr.com/8855/17822904501_d7b586ee59_z.jpg
Athyrium filix-femina,Athyrium filix-femina 'Frizzelliae Ramose',wallygrom,CC BY-SA 2.0,https://www.flickr.com/photos/33037982@N04/33830353580,https://live.staticflickr.com/2835/33830353580_cd7ca9b136_z.jpg
Atriplex canescens,Atriplex canescens,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/31914857445,https://live.staticflickr.com/591/31914857445_affec6d0ce_z.jpg
Atriplex lentiformis,"Atriplex lentiformis (Big saltbush, Quail bush)",Derell Licht,CC BY-ND 2.0,https://www.flickr.com/photos/39978310@N00/31182567047,https://live.staticflickr.com/4857/31182567047_41dd769ac6_z.jpg
Avicennia germinans,Black Mangroves,treegrow,CC BY 2.0,https://www.flickr.com/photos/86548370@N00/21309545969,https://live.staticflickr.com/624/21309545969_21f5e0c470_z.jpg
Baccharis pilularis,J20170907-0002—Baccharis pilularis Al's Blue—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/36360659283,https://live.staticflickr.com/4397/36360659283_7710a50aa9_z.jpg
Baccharis salicifolia,Mule-fat - Baccharis salicifolia,HockeyholicAZ,CC BY 2.0,https://www.flickr.com/photos/53484592@N05/38417114552,https://live.staticflickr.com/4552/38417114552_126ded19f6_z.jpg
Baccharis sarothroides,Desertbroom (Baccharis sarothroides),Patrick Dockens,CC BY-NC-ND 2.0,https://www.flickr.com/photos/15174578@N00/25714045840,https://live.staticflickr.com/1616/25714045840_65352187d5_z.jpg
Baileya multiradiata,Desert Marigold Moth (in a Desert Marigold flower),Lon&Queta,CC BY-NC-SA 2.0,https://www.flickr.com/photos/48096653@N00/49061106081,https://live.staticflickr.com/65535/49061106081_b3c6a7b27b_z.jpg
Balsamorhiza sagittata,Arrowleaf Balsamroot - Balsamorhiza sagittata (2),GlacierNPS,Public Domain Mark 1.0,https://www.flickr.com/photos/43288043@N04/27680854491,https://live.staticflickr.com/7351/27680854491_25ab3d51bb_z.jpg
Baptisia alba,Baptisia alba (wild white indigo),tgpotterfield,CC BY-NC-SA 2.0,https://www.flickr.com/photos/55770627@N04/27830075750,https://live.staticflickr.com/7349/27830075750_0112b93843_z.jpg
Baptisia australis,Baptisia australis,delirium florens,CC BY 2.0,https://www.flickr.com/photos/188553952@N07/50060901778,https://live.staticflickr.com/65535/50060901778_7f53670ed2_z.jpg
Baptisia bracteata,Cream Wild Indigo (Baptisia bracteata),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/27135685082,https://live.staticflickr.com/7601/27135685082_d874ee20ba_z.jpg
Baptisia tinctoria,Baptisia tinctoria with Pycnanthemum tenuifolium,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/19293010910,https://live.staticflickr.com/325/19293010910_e0da20af92_z.jpg
Berberis haematocarpa,Berberis haematocarpa,theforestprimeval,CC BY-SA 2.0,https://www.flickr.com/photos/56775593@N05/37890182964,https://live.staticflickr.com/4539/37890182964_4e914bb190_z.jpg
Berberis repens,Season's greetings,Tony Frates,CC BY-NC-SA 2.0,https://www.flickr.com/photos/54551481@N08/23911012035,https://live.staticflickr.com/769/23911012035_ee40f6e860_z.jpg
Berberis trifoliolata,Berberis trifoliolata,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/49856045577,https://live.staticflickr.com/65535/49856045577_e20d9d8647_z.jpg
Berlandiera lyrata,Berlandiera lyrata,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/49936890338,https://live.staticflickr.com/65535/49936890338_144c0d635a_z.jpg
Betula nigra,Our River Birches (Betula nigra) are...,nashworld,CC BY-NC-SA 2.0,https://www.flickr.com/photos/28517410@N02/26445060716,https://live.staticflickr.com/1496/26445060716_44c674bcb8_z.jpg
Betula occidentalis,"water birch, Betula occidentalis",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/16720658892,https://live.staticflickr.com/8629/16720658892_2240e7c453_z.jpg
Betula papyrifera,"Paper birch regeneration 35 years after shelterwood regeneration, Cloquet MN",esagor,CC BY-NC 2.0,https://www.flickr.com/photos/7357861@N03/17106519798,https://live.staticflickr.com/7702/17106519798_35c2b93a7c_z.jpg
Bidens alba,Queen butterfly on Bidens alba 01-20180813,Kenneth Cole Schneider,CC BY-NC-ND 2.0,https://www.flickr.com/photos/14904010@N02/43112759665,https://live.staticflickr.com/1817/43112759665_af7f07044d_z.jpg
Bidens cernua,"Bidens cernua, Nodding Beggartick, Howard County, Md_2017-09-28-13.45",Sam Droege,Public Domain Mark 1.0,https://www.flickr.com/photos/54563451@N08/37987012972,https://live.staticflickr.com/4471/37987012972_67bf5b8005_z.jpg
Bidens micrantha,starr-110326-3338-Bidens_micrantha_subsp_micrantha-flowers_with_bean_butterfly_Lampides_boeticus-Hawea_Pl_Olinda-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/25080024805,https://live.staticflickr.com/1670/25080024805_79e85c012c_z.jpg
Blechnum occidentale,Blechnum occidentale,Dick Culbert,CC BY 2.0,https://www.flickr.com/photos/92252798@N07/19984063741,https://live.staticflickr.com/555/19984063741_39b7cb513d_z.jpg
Blechnum spicant,Blechnum spicant (Deer Fern)  Zig-Zag Trail1,Redwood National and State Parks,Public Domain Mark 1.0,https://www.flickr.com/photos/133410870@N05/36652558840,https://live.staticflickr.com/4364/36652558840_3f9ae447ff_z.jpg
Blephilia ciliata,"Downy Wood Mint (Blephilia ciliata), Wayne",ali eminov,CC BY-NC 2.0,https://www.flickr.com/photos/27435717@N00/27103718450,https://live.staticflickr.com/7539/27103718450_b36ba7b837_z.jpg
Boehmeria cylindrica,plants bog hemp Boehmeria cylindrica Lumber River SP Chalk Banks ncwetlands AM (19),ncwetlands.org,CC0,https://www.flickr.com/photos/150964093@N06/36233984004,https://live.staticflickr.com/4338/36233984004_763ec9c118_z.jpg
Boltonia asteroides,"Boltonia asteroides var. latisquama 'Nana', 2015",F. D. Richards,CC BY-SA 2.0,https://www.flickr.com/photos/50697352@N00/19783967908,https://live.staticflickr.com/532/19783967908_b7f81b2f69_z.jpg
Bouteloua curtipendula,Bouteloua curtipendula,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/20915481469,https://live.staticflickr.com/600/20915481469_def87779cb_z.jpg
Bouteloua dactyloides,Bouteloua dactyloides - buffalograss,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52141594093,https://live.staticflickr.com/65535/52141594093_105e08e4f8_z.jpg
Bouteloua gracilis,Blue grama blooming against a fence,CAJC: in the PNW,CC BY-NC-ND 2.0,https://www.flickr.com/photos/88913562@N00/17334496893,https://live.staticflickr.com/7786/17334496893_1fc4da9d77_z.jpg
Bouteloua hirsuta,Bouteloua hirsuta - hairy grama,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/49158063571,https://live.staticflickr.com/65535/49158063571_c2f2e8c4bf_z.jpg
Bursera simaruba,Bursera simaruba,Dick Culbert,CC BY 2.0,https://www.flickr.com/photos/92252798@N07/30085320134,https://live.staticflickr.com/5712/30085320134_319b696779_z.jpg
Calamagrostis canadensis,Calamagrostis canadensis,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/28650457011,https://live.staticflickr.com/8872/28650457011_d1c6239669_z.jpg
Calamagrostis foliosa,Calamagrostis foliosa (Leafy reed grass),PlantRight1,CC BY 2.0,https://www.flickr.com/photos/149372353@N02/40172496800,https://live.staticflickr.com/963/40172496800_783e559edb_z.jpg
Calamagrostis rubescens,Calamagrostis rubescens (foreground) and Calamagrostis canadensis (background),Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/28650453651,https://live.staticflickr.com/7650/28650453651_6ac33334fc_z.jpg
Calathea lutea,Calathea lutea Schult.,Reinaldo Aguilar,CC BY-NC-SA 2.0,https://www.flickr.com/photos/56339362@N03/16837219486,https://live.staticflickr.com/8631/16837219486_d40a612f32_z.jpg
Calliandra eriophylla,Fairy duster,Joe Schallan,CC BY-NC-ND 2.0,https://www.flickr.com/photos/39367824@N00/25210249819,https://live.staticflickr.com/1555/25210249819_d97e6e8cfd_z.jpg
Callicarpa americana,American Beautyberry,FotoGrazio,CC BY-NC-ND 2.0,https://www.flickr.com/photos/94075184@N00/27721256820,https://live.staticflickr.com/7644/27721256820_8a4602f697_z.jpg
Callirhoe involucrata,Wine-Cup,M.P.N.texan,CC BY-NC 2.0,https://www.flickr.com/photos/8113246@N02/53199760288,https://live.staticflickr.com/65535/53199760288_3272d80f51_z.jpg
Calocedrus decurrens,2017-11-22-14.16.13 ZS PMax Calocedrus decurrens-1,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/37872045874,https://live.staticflickr.com/4527/37872045874_85dbb76862_z.jpg
Calochortus albus,White Globe Lily or Fairy Lantern,"Harold Litwiler, Poppy",CC BY-SA 2.0,https://www.flickr.com/photos/116337886@N07/52948990679,https://live.staticflickr.com/65535/52948990679_c106009ef9_z.jpg
Calochortus bruneaunis,"sego lily, Calochortus bruneaunis",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/49241530231,https://live.staticflickr.com/65535/49241530231_67b27bebfb_z.jpg
Calochortus leichtlinii,"Leichtlin mariposa lily, Calochortus leichtlinii",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/22467672237,https://live.staticflickr.com/5754/22467672237_e8b071dd40_z.jpg
Calochortus luteus,Calochortus luteus,John Game,CC BY 2.0,https://www.flickr.com/photos/47945928@N02/42864078941,https://live.staticflickr.com/888/42864078941_e5b9c56873_z.jpg
Calochortus nuttallii,Sego Lily meadow,Tony Frates,CC BY-NC-SA 2.0,https://www.flickr.com/photos/54551481@N08/32315909883,https://live.staticflickr.com/2844/32315909883_d8244ae850_z.jpg
Calochortus tolmiei,Calochortus tolmiei,phoca2004,CC BY-NC-ND 2.0,https://www.flickr.com/photos/44880465@N02/27007846766,https://live.staticflickr.com/7579/27007846766_1b081f3ef3_z.jpg
Caltha biflora,Marsh Marigold - Caltha leptosepala subsp. howellii (Caltha biflora),tlhowes2012,CC BY-NC-SA 2.0,https://www.flickr.com/photos/83789606@N02/35291635592,https://live.staticflickr.com/4207/35291635592_974a827ce7_z.jpg
Caltha leptosepala,Marsh Marigolds at Crystal Lake,Mount Rainier NPS,CC BY 2.0,https://www.flickr.com/photos/78037339@N03/53030373458,https://live.staticflickr.com/65535/53030373458_658613ced8_z.jpg
Caltha palustris,"Marsh Marigold - Caltha palustris, Julie Metz Wetlands, Woodbridge, Virginia",Judy Gallagher,CC BY 2.0,https://www.flickr.com/photos/52450054@N04/40664241444,https://live.staticflickr.com/892/40664241444_ccd14101c4_z.jpg
Calycanthus floridus,Sweet-shrub (Calycanthus floridus) blooming,Toni Genberg,CC BY-NC-SA 2.0,https://www.flickr.com/photos/188966103@N06/50026777977,https://live.staticflickr.com/65535/50026777977_bda9ddaef4_z.jpg
Calycanthus occidentalis,J20170608-0127—Calycanthus occidentalis—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/35182074141,https://live.staticflickr.com/4226/35182074141_aba9b266a9_z.jpg
Calylophus berlandieri,"210508 209 Mission Hills Garden Walk - Tour House 1 on Pine St, Calylophus berlandieri Berlandier's Sundrops, No ID Roses",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/51185344726,https://live.staticflickr.com/65535/51185344726_8c1eda5beb_z.jpg
Calylophus hartwegii,"180518 040 La Jolla CA - Coast Blvd, Casa de Mañana Retirement Community, Calylophus hartwegii Trailing Buttercup, Aeonium arboreum ‘Zwartkop’, Pelargonium ionidiflorum",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/42653173902,https://live.staticflickr.com/1751/42653173902_d03baebb94_z.jpg
Calylophus serrulatus,Calylophus serrulatus,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/34788344683,https://live.staticflickr.com/4170/34788344683_d2bfc04635_z.jpg
Calyptranthes pallens,Calyptranthes Pallens - Spicewood - 45gal,TreeWorld Wholesale,CC BY 2.0,https://www.flickr.com/photos/125424885@N02/52395447004,https://live.staticflickr.com/65535/52395447004_92cc4c2bb6_z.jpg
Calystegia macrostegia,"Artemisia californica, Calystegia macrostegia-Morning glory, Saddleback, Salvia apiana-White Sage",campsjc,CC BY-NC 2.0,https://www.flickr.com/photos/24284031@N00/26194912696,https://live.staticflickr.com/1674/26194912696_6df70f9da1_z.jpg
Calystegia purpurata,J20151022-0008—Calystegia purpurata—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/21773027853,https://live.staticflickr.com/5620/21773027853_12460cb84d_z.jpg
Camassia leichtlinii,"Camassia leichtlinii alba, 2016",F. D. Richards,CC BY-SA 2.0,https://www.flickr.com/photos/50697352@N00/27262014346,https://live.staticflickr.com/7386/27262014346_53304dc75d_z.jpg
Camassia quamash,IMG_7680 Camas - Camassia quamash,Jon. D. Anderson,CC BY-NC-ND 2.0,https://www.flickr.com/photos/94694397@N07/28882854638,https://live.staticflickr.com/1750/28882854638_3b41578ae1_z.jpg
Campanula americana,Campanula americana,Adam Balzer,CC BY-NC-ND 2.0,https://www.flickr.com/photos/99579779@N05/19759471876,https://live.staticflickr.com/561/19759471876_9ac33c8f0f_z.jpg
Campanula lasiocarpa,"Campanula lasiocarpa (mountain harebell) (Denali National Park, Alaska, USA)",James St. John,CC BY 2.0,https://www.flickr.com/photos/47445767@N05/51816815946,https://live.staticflickr.com/65535/51816815946_ce1fa3a847_z.jpg
Campanula rotundifolia,Harebell Campanula rotundifolia,Many thanks for all your likes and comments. Great,CC BY 2.0,https://www.flickr.com/photos/13497267@N04/35690514561,https://live.staticflickr.com/4230/35690514561_fef9b921d2_z.jpg
Canavalia pubescens,starr-020412-0001-Canavalia_pubescens-Lampides_boeticus-La_Perouse-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/23920066204,https://live.staticflickr.com/1448/23920066204_ba28f461fc_z.jpg
Canavalia rosea,Beach Bean - Canavalia rosea,bob in swamp,CC BY 2.0,https://www.flickr.com/photos/50152666@N02/28847436314,https://live.staticflickr.com/8111/28847436314_477026f5ef_z.jpg
